Genre_Principal,Genre_Secondaire_1,Genre_Secondaire_2,Count,Percent,inOthers
Drama,Psychological,School,11,9.401709401709402,0
Drama,Psychological,Dementia,11,9.401709401709402,0
Drama,Psychological,Magic,10,8.547008547008547,0
Drama,Psychological,Military,9,7.6923076923076925,0
Drama,Psychological,Adventure,7,5.982905982905983,0
Drama,Psychological,Slice of Life,7,5.982905982905983,0
Drama,Psychological,Shounen,6,5.128205128205129,0
Drama,Psychological,Historical,5,4.273504273504273,0
Drama,Psychological,Ecchi,5,4.273504273504273,0
Drama,Psychological,Shoujo,5,4.273504273504273,0
Drama,Psychological,Space,4,3.4188034188034186,0
Drama,Psychological,Game,4,17.391304347826086,1
Drama,Psychological,Police,4,17.391304347826086,1
Drama,Psychological,Music,3,13.043478260869565,1
Drama,Psychological,Demons,3,13.043478260869565,1
Drama,Psychological,Hentai,2,8.695652173913043,1
Drama,Psychological,Harem,2,8.695652173913043,1
Drama,Psychological,Martial Arts,2,8.695652173913043,1
Drama,Psychological,Sports,1,4.3478260869565215,1
Drama,Psychological,Parody,1,4.3478260869565215,1
Drama,Psychological,Samurai,1,4.3478260869565215,1
Drama,Psychological,Others,23,19.65811965811966,0
Drama,Psychological,T,117,5.154185022026431,0
Drama,Music,Romance,40,35.08771929824562,0
Drama,Music,Slice of Life,24,21.05263157894737,0
Drama,Music,Comedy,22,19.29824561403509,0
Drama,Music,School,18,15.789473684210526,0
Drama,Music,Sci-Fi,16,14.035087719298245,0
Drama,Music,Shoujo,14,12.280701754385966,0
Drama,Music,Fantasy,11,9.649122807017545,0
Drama,Music,Action,10,8.771929824561404,0
Drama,Music,Adventure,8,7.017543859649122,0
Drama,Music,Mecha,8,7.017543859649122,0
Drama,Music,Shounen,7,6.140350877192983,0
Drama,Music,Historical,6,5.2631578947368425,0
Drama,Music,Supernatural,5,4.385964912280702,0
Drama,Music,Magic,4,3.508771929824561,0
Drama,Music,Seinen,4,3.508771929824561,0
Drama,Music,Harem,4,19.047619047619047,1
Drama,Music,Psychological,3,14.285714285714286,1
Drama,Music,Ecchi,2,9.523809523809524,1
Drama,Music,Sports,2,9.523809523809524,1
Drama,Music,Mystery,2,9.523809523809524,1
Drama,Music,Military,2,9.523809523809524,1
Drama,Music,Horror,2,9.523809523809524,1
Drama,Music,Dementia,2,9.523809523809524,1
Drama,Music,Kids,1,4.761904761904762,1
Drama,Music,Martial Arts,1,4.761904761904762,1
Drama,Music,Others,21,18.42105263157895,0
Drama,Music,T,114,5.022026431718062,0
Drama,Horror,Action,51,57.95454545454545,0
Drama,Horror,Supernatural,42,47.72727272727273,0
Drama,Horror,Fantasy,28,31.818181818181817,0
Drama,Horror,Psychological,28,31.818181818181817,0
Drama,Horror,Sci-Fi,27,30.681818181818183,0
Drama,Horror,Mystery,24,27.272727272727273,0
Drama,Horror,Adventure,21,23.863636363636363,0
Drama,Horror,Seinen,20,22.727272727272727,0
Drama,Horror,Romance,17,19.318181818181817,0
Drama,Horror,Demons,15,17.045454545454547,0
Drama,Horror,Comedy,11,12.5,0
Drama,Horror,Military,10,11.363636363636363,0
Drama,Horror,Vampire,10,11.363636363636363,0
Drama,Horror,Magic,9,10.227272727272727,0
Drama,Horror,Ecchi,8,9.090909090909092,0
Drama,Horror,Shounen,6,6.818181818181818,0
Drama,Horror,School,6,6.818181818181818,0
Drama,Horror,Shoujo,6,20.0,1
Drama,Horror,Space,5,16.666666666666668,1
Drama,Horror,Dementia,5,16.666666666666668,1
Drama,Horror,Mecha,3,10.0,1
Drama,Horror,Martial Arts,3,10.0,1
Drama,Horror,Music,2,6.666666666666667,1
Drama,Horror,Historical,2,6.666666666666667,1
Drama,Horror,Police,2,6.666666666666667,1
Drama,Horror,Hentai,1,3.3333333333333335,1
Drama,Horror,Super Power,1,3.3333333333333335,1
Drama,Horror,Others,30,34.09090909090909,0
Drama,Horror,T,88,3.8766519823788546,0
Drama,Super Power,Action,46,79.3103448275862,0
Drama,Super Power,Fantasy,24,41.37931034482759,0
Drama,Super Power,Shounen,23,39.6551724137931,0
Drama,Super Power,Comedy,22,37.93103448275862,0
Drama,Super Power,Sci-Fi,15,25.862068965517242,0
Drama,Super Power,Adventure,13,22.413793103448278,0
Drama,Super Power,Magic,12,20.689655172413794,0
Drama,Super Power,Mystery,9,15.517241379310345,0
Drama,Super Power,Supernatural,7,12.068965517241379,0
Drama,Super Power,School,6,10.344827586206897,0
Drama,Super Power,Mecha,6,10.344827586206897,0
Drama,Super Power,Military,6,10.344827586206897,0
Drama,Super Power,Romance,5,8.620689655172415,0
Drama,Super Power,Demons,4,20.0,1
Drama,Super Power,Martial Arts,4,20.0,1
Drama,Super Power,Slice of Life,3,15.0,1
Drama,Super Power,Shoujo,3,15.0,1
Drama,Super Power,Kids,1,5.0,1
Drama,Super Power,Historical,1,5.0,1
Drama,Super Power,Seinen,1,5.0,1
Drama,Super Power,Space,1,5.0,1
Drama,Super Power,Horror,1,5.0,1
Drama,Super Power,Game,1,5.0,1
Drama,Super Power,Others,20,34.48275862068966,0
Drama,Super Power,T,58,2.555066079295154,0
Drama,Ecchi,Romance,35,64.81481481481481,0
Drama,Ecchi,Comedy,34,62.96296296296296,0
Drama,Ecchi,Sci-Fi,16,29.62962962962963,0
Drama,Ecchi,School,13,24.074074074074073,0
Drama,Ecchi,Harem,13,24.074074074074073,0
Drama,Ecchi,Action,11,20.37037037037037,0
Drama,Ecchi,Supernatural,10,18.51851851851852,0
Drama,Ecchi,Seinen,10,18.51851851851852,0
Drama,Ecchi,Horror,8,14.814814814814815,0
Drama,Ecchi,Shounen,7,12.962962962962964,0
Drama,Ecchi,Magic,7,12.962962962962964,0
Drama,Ecchi,Fantasy,6,11.11111111111111,0
Drama,Ecchi,Psychological,5,9.25925925925926,0
Drama,Ecchi,Mecha,4,7.407407407407407,0
Drama,Ecchi,Adventure,3,14.285714285714286,1
Drama,Ecchi,Mystery,3,14.285714285714286,1
Drama,Ecchi,Military,3,14.285714285714286,1
Drama,Ecchi,Slice of Life,2,9.523809523809524,1
Drama,Ecchi,Music,2,9.523809523809524,1
Drama,Ecchi,Historical,2,9.523809523809524,1
Drama,Ecchi,Martial Arts,2,9.523809523809524,1
Drama,Ecchi,Police,2,9.523809523809524,1
Drama,Ecchi,Space,1,4.761904761904762,1
Drama,Ecchi,Demons,1,4.761904761904762,1
Drama,Ecchi,Others,21,38.888888888888886,0
Drama,Ecchi,T,54,2.3788546255506606,0
Drama,Harem,none,53,17.725752508361204,1
Drama,Martial Arts,none,41,13.7123745819398,1
Drama,Demons,none,40,13.377926421404682,1
Drama,Samurai,none,39,13.043478260869565,1
Drama,Police,none,29,9.698996655518394,1
Drama,Hentai,none,28,9.364548494983278,1
Drama,Vampire,none,23,7.6923076923076925,1
Drama,Dementia,none,21,7.023411371237458,1
Drama,Game,none,19,6.354515050167224,1
Drama,Parody,none,6,2.0066889632107023,1
Drama,Others,T,299,13.17180616740088,0
Drama,T,T,2270,15.860816098378983,0
Sci-Fi,Action,Mecha,492,43.08231173380035,0
Sci-Fi,Action,Adventure,371,32.486865148861646,0
Sci-Fi,Action,Comedy,249,21.80385288966725,0
Sci-Fi,Action,Shounen,238,20.84063047285464,0
Sci-Fi,Action,Drama,233,20.40280210157618,0
Sci-Fi,Action,Space,219,19.176882661996498,0
Sci-Fi,Action,Military,195,17.075306479859893,0
Sci-Fi,Action,Fantasy,124,10.85814360770578,0
Sci-Fi,Action,Super Power,122,10.683012259194395,0
Sci-Fi,Action,Romance,106,9.281961471103328,0
Sci-Fi,Action,Seinen,54,4.728546409807356,0
Sci-Fi,Action,Police,50,4.378283712784588,0
Sci-Fi,Action,Ecchi,49,4.2907180385288965,0
Sci-Fi,Action,Magic,47,4.115586690017513,0
Sci-Fi,Action,School,44,3.852889667250438,0
Sci-Fi,Action,Parody,44,3.852889667250438,0
Sci-Fi,Action,Supernatural,43,3.765323992994746,0
Sci-Fi,Action,Horror,42,3.677758318739054,0
Sci-Fi,Action,Psychological,39,3.415061295971979,0
Sci-Fi,Action,Mystery,37,3.2399299474605954,0
Sci-Fi,Action,Music,34,2.9772329246935203,0
Sci-Fi,Action,Historical,31,2.714535901926445,0
Sci-Fi,Action,Kids,26,2.276707530647986,0
Sci-Fi,Action,Game,25,2.189141856392294,0
Sci-Fi,Action,Harem,21,15.555555555555555,1
Sci-Fi,Action,Sports,19,14.074074074074074,1
Sci-Fi,Action,Demons,19,14.074074074074074,1
Sci-Fi,Action,Samurai,19,14.074074074074074,1
Sci-Fi,Action,Martial Arts,18,13.333333333333334,1
Sci-Fi,Action,Slice of Life,9,6.666666666666667,1
Sci-Fi,Action,Hentai,9,6.666666666666667,1
Sci-Fi,Action,Shoujo,8,5.925925925925926,1
Sci-Fi,Action,Dementia,8,5.925925925925926,1
Sci-Fi,Action,Vampire,5,3.7037037037037037,1
Sci-Fi,Action,Others,135,11.821366024518388,0
Sci-Fi,Action,T,1142,50.37494486104985,0
Sci-Fi,Mecha,Action,492,64.22976501305483,0
Sci-Fi,Mecha,Adventure,238,31.070496083550914,0
Sci-Fi,Mecha,Shounen,184,24.02088772845953,0
Sci-Fi,Mecha,Drama,171,22.323759791122715,0
Sci-Fi,Mecha,Military,171,22.323759791122715,0
Sci-Fi,Mecha,Space,168,21.93211488250653,0
Sci-Fi,Mecha,Comedy,155,20.234986945169712,0
Sci-Fi,Mecha,Romance,71,9.26892950391645,0
Sci-Fi,Mecha,Police,48,6.266318537859008,0
Sci-Fi,Mecha,Super Power,36,4.699738903394256,0
Sci-Fi,Mecha,Fantasy,33,4.308093994778068,0
Sci-Fi,Mecha,Psychological,31,4.046997389033942,0
Sci-Fi,Mecha,Parody,27,3.524804177545692,0
Sci-Fi,Mecha,Seinen,25,3.2637075718015667,0
Sci-Fi,Mecha,School,24,3.133159268929504,0
Sci-Fi,Mecha,Music,24,3.133159268929504,0
Sci-Fi,Mecha,Ecchi,24,3.133159268929504,0
Sci-Fi,Mecha,Harem,17,2.2193211488250655,0
Sci-Fi,Mecha,Magic,16,2.088772845953003,0
Sci-Fi,Mecha,Mystery,16,2.088772845953003,0
Sci-Fi,Mecha,Kids,13,1.6971279373368147,0
Sci-Fi,Mecha,Supernatural,12,1.566579634464752,0
Sci-Fi,Mecha,Sports,9,1.174934725848564,0
Sci-Fi,Mecha,Horror,9,16.9811320754717,1
Sci-Fi,Mecha,Slice of Life,8,15.09433962264151,1
Sci-Fi,Mecha,Historical,8,15.09433962264151,1
Sci-Fi,Mecha,Dementia,8,15.09433962264151,1
Sci-Fi,Mecha,Game,7,13.20754716981132,1
Sci-Fi,Mecha,Demons,4,7.547169811320755,1
Sci-Fi,Mecha,Martial Arts,3,5.660377358490566,1
Sci-Fi,Mecha,Hentai,2,3.7735849056603774,1
Sci-Fi,Mecha,Shoujo,2,3.7735849056603774,1
Sci-Fi,Mecha,Samurai,2,3.7735849056603774,1
Sci-Fi,Mecha,Others,53,6.919060052219321,0
Sci-Fi,Mecha,T,766,33.78914865460962,0
Sci-Fi,Adventure,Action,371,53.535353535353536,0
Sci-Fi,Adventure,Mecha,238,34.343434343434346,0
Sci-Fi,Adventure,Shounen,228,32.900432900432904,0
Sci-Fi,Adventure,Comedy,199,28.715728715728716,0
Sci-Fi,Adventure,Drama,151,21.78932178932179,0
Sci-Fi,Adventure,Fantasy,131,18.903318903318905,0
Sci-Fi,Adventure,Space,116,16.738816738816737,0
Sci-Fi,Adventure,Romance,66,9.523809523809524,0
Sci-Fi,Adventure,Military,54,7.792207792207792,0
Sci-Fi,Adventure,Kids,52,7.503607503607504,0
Sci-Fi,Adventure,Super Power,39,5.627705627705628,0
Sci-Fi,Adventure,Magic,35,5.05050505050505,0
Sci-Fi,Adventure,Mystery,31,4.473304473304474,0
Sci-Fi,Adventure,Supernatural,27,3.896103896103896,0
Sci-Fi,Adventure,Police,26,3.751803751803752,0
Sci-Fi,Adventure,Game,21,3.0303030303030303,0
Sci-Fi,Adventure,Historical,17,2.4531024531024532,0
Sci-Fi,Adventure,Ecchi,17,2.4531024531024532,0
Sci-Fi,Adventure,Horror,15,2.1645021645021645,0
Sci-Fi,Adventure,Sports,13,1.875901875901876,0
Sci-Fi,Adventure,School,12,1.7316017316017316,0
Sci-Fi,Adventure,Music,12,1.7316017316017316,0
Sci-Fi,Adventure,Seinen,12,1.7316017316017316,0
Sci-Fi,Adventure,Psychological,12,1.7316017316017316,0
Sci-Fi,Adventure,Demons,10,22.727272727272727,1
Sci-Fi,Adventure,Martial Arts,10,22.727272727272727,1
Sci-Fi,Adventure,Shoujo,8,18.181818181818183,1
Sci-Fi,Adventure,Slice of Life,5,11.363636363636363,1
Sci-Fi,Adventure,Harem,4,9.090909090909092,1
Sci-Fi,Adventure,Hentai,2,4.545454545454546,1
Sci-Fi,Adventure,Parody,2,4.545454545454546,1
Sci-Fi,Adventure,Dementia,1,2.272727272727273,1
Sci-Fi,Adventure,Samurai,1,2.272727272727273,1
Sci-Fi,Adventure,Vampire,1,2.272727272727273,1
Sci-Fi,Adventure,Others,44,6.349206349206349,0
Sci-Fi,Adventure,T,693,30.569033965593295,0
Sci-Fi,Comedy,Action,249,36.888888888888886,0
Sci-Fi,Comedy,Shounen,220,32.592592592592595,0
Sci-Fi,Comedy,Adventure,199,29.48148148148148,0
Sci-Fi,Comedy,Mecha,155,22.962962962962962,0
Sci-Fi,Comedy,Romance,123,18.22222222222222,0
Sci-Fi,Comedy,Ecchi,87,12.88888888888889,0
Sci-Fi,Comedy,Fantasy,81,12.0,0
Sci-Fi,Comedy,Drama,80,11.851851851851851,0
Sci-Fi,Comedy,Parody,70,10.37037037037037,0
Sci-Fi,Comedy,Space,67,9.925925925925926,0
Sci-Fi,Comedy,Kids,62,9.185185185185185,0
Sci-Fi,Comedy,School,54,8.0,0
Sci-Fi,Comedy,Harem,50,7.407407407407407,0
Sci-Fi,Comedy,Super Power,48,7.111111111111111,0
Sci-Fi,Comedy,Magic,46,6.814814814814815,0
Sci-Fi,Comedy,Slice of Life,36,5.333333333333333,0
Sci-Fi,Comedy,Military,30,4.444444444444445,0
Sci-Fi,Comedy,Seinen,28,4.148148148148148,0
Sci-Fi,Comedy,Supernatural,27,4.0,0
Sci-Fi,Comedy,Police,26,3.8518518518518516,0
Sci-Fi,Comedy,Historical,25,3.7037037037037037,0
Sci-Fi,Comedy,Sports,17,2.5185185185185186,0
Sci-Fi,Comedy,Samurai,17,2.5185185185185186,0
Sci-Fi,Comedy,Mystery,13,18.571428571428573,1
Sci-Fi,Comedy,Martial Arts,10,14.285714285714286,1
Sci-Fi,Comedy,Shoujo,9,12.857142857142858,1
Sci-Fi,Comedy,Psychological,9,12.857142857142858,1
Sci-Fi,Comedy,Music,8,11.428571428571429,1
Sci-Fi,Comedy,Game,7,10.0,1
Sci-Fi,Comedy,Horror,5,7.142857142857143,1
Sci-Fi,Comedy,Dementia,4,5.714285714285714,1
Sci-Fi,Comedy,Hentai,3,4.285714285714286,1
Sci-Fi,Comedy,Demons,2,2.857142857142857,1
Sci-Fi,Comedy,Others,70,10.37037037037037,0
Sci-Fi,Comedy,T,675,29.775033083370094,0
Sci-Fi,Shounen,Action,238,49.68684759916493,0
Sci-Fi,Shounen,Adventure,228,47.59916492693111,0
Sci-Fi,Shounen,Comedy,220,45.92901878914405,0
Sci-Fi,Shounen,Mecha,184,38.413361169102295,0
Sci-Fi,Shounen,Fantasy,78,16.2839248434238,0
Sci-Fi,Shounen,Drama,65,13.569937369519833,0
Sci-Fi,Shounen,Space,55,11.482254697286013,0
Sci-Fi,Shounen,Super Power,38,7.933194154488517,0
Sci-Fi,Shounen,Kids,35,7.306889352818372,0
Sci-Fi,Shounen,Romance,35,7.306889352818372,0
Sci-Fi,Shounen,Sports,31,6.471816283924843,0
Sci-Fi,Shounen,Ecchi,27,5.6367432150313155,0
Sci-Fi,Shounen,Parody,26,5.427974947807933,0
Sci-Fi,Shounen,Military,25,5.219206680584551,0
Sci-Fi,Shounen,Harem,24,5.010438413361169,0
Sci-Fi,Shounen,Supernatural,21,4.384133611691023,0
Sci-Fi,Shounen,School,20,4.175365344467641,0
Sci-Fi,Shounen,Historical,20,4.175365344467641,0
Sci-Fi,Shounen,Magic,16,3.3402922755741127,0
Sci-Fi,Shounen,Samurai,15,17.441860465116278,1
Sci-Fi,Shounen,Slice of Life,12,13.953488372093023,1
Sci-Fi,Shounen,Martial Arts,11,12.790697674418604,1
Sci-Fi,Shounen,Demons,9,10.465116279069768,1
Sci-Fi,Shounen,Horror,8,9.30232558139535,1
Sci-Fi,Shounen,Game,8,9.30232558139535,1
Sci-Fi,Shounen,Mystery,7,8.13953488372093,1
Sci-Fi,Shounen,Police,7,8.13953488372093,1
Sci-Fi,Shounen,Music,5,5.813953488372093,1
Sci-Fi,Shounen,Psychological,4,4.651162790697675,1
Sci-Fi,Shounen,Others,86,17.954070981210855,0
Sci-Fi,Shounen,T,479,21.12924569916189,0
Sci-Fi,Drama,Action,233,50.21551724137931,0
Sci-Fi,Drama,Mecha,171,36.85344827586207,0
Sci-Fi,Drama,Adventure,151,32.543103448275865,0
Sci-Fi,Drama,Space,134,28.879310344827587,0
Sci-Fi,Drama,Military,129,27.801724137931036,0
Sci-Fi,Drama,Romance,105,22.629310344827587,0
Sci-Fi,Drama,Comedy,80,17.24137931034483,0
Sci-Fi,Drama,Shounen,65,14.008620689655173,0
Sci-Fi,Drama,Fantasy,49,10.560344827586206,0
Sci-Fi,Drama,Mystery,37,7.974137931034483,0
Sci-Fi,Drama,Psychological,36,7.758620689655173,0
Sci-Fi,Drama,Supernatural,28,6.0344827586206895,0
Sci-Fi,Drama,Horror,27,5.818965517241379,0
Sci-Fi,Drama,Seinen,25,5.387931034482759,0
Sci-Fi,Drama,Shoujo,18,3.8793103448275863,0
Sci-Fi,Drama,School,16,3.4482758620689653,0
Sci-Fi,Drama,Music,16,3.4482758620689653,0
Sci-Fi,Drama,Ecchi,16,3.4482758620689653,0
Sci-Fi,Drama,Super Power,15,3.2327586206896552,0
Sci-Fi,Drama,Slice of Life,14,3.0172413793103448,0
Sci-Fi,Drama,Historical,12,2.586206896551724,0
Sci-Fi,Drama,Magic,12,2.586206896551724,0
Sci-Fi,Drama,Sports,11,2.3706896551724137,0
Sci-Fi,Drama,Harem,11,2.3706896551724137,0
Sci-Fi,Drama,Martial Arts,6,18.181818181818183,1
Sci-Fi,Drama,Police,6,18.181818181818183,1
Sci-Fi,Drama,Demons,5,15.151515151515152,1
Sci-Fi,Drama,Dementia,4,12.121212121212121,1
Sci-Fi,Drama,Hentai,3,9.090909090909092,1
Sci-Fi,Drama,Game,3,9.090909090909092,1
Sci-Fi,Drama,Vampire,3,9.090909090909092,1
Sci-Fi,Drama,Kids,1,3.0303030303030303,1
Sci-Fi,Drama,Parody,1,3.0303030303030303,1
Sci-Fi,Drama,Samurai,1,3.0303030303030303,1
Sci-Fi,Drama,Others,33,7.112068965517241,0
Sci-Fi,Drama,T,464,20.46757829730922,0
Sci-Fi,Space,Action,219,58.244680851063826,0
Sci-Fi,Space,Mecha,168,44.680851063829785,0
Sci-Fi,Space,Drama,134,35.638297872340424,0
Sci-Fi,Space,Military,133,35.37234042553192,0
Sci-Fi,Space,Adventure,116,30.851063829787233,0
Sci-Fi,Space,Comedy,67,17.819148936170212,0
Sci-Fi,Space,Shounen,55,14.627659574468085,0
Sci-Fi,Space,Romance,44,11.702127659574469,0
Sci-Fi,Space,Seinen,23,6.117021276595745,0
Sci-Fi,Space,Music,16,4.25531914893617,0
Sci-Fi,Space,Fantasy,13,3.4574468085106385,0
Sci-Fi,Space,Horror,11,2.925531914893617,0
Sci-Fi,Space,Ecchi,10,2.6595744680851063,0
Sci-Fi,Space,Parody,10,2.6595744680851063,0
Sci-Fi,Space,Kids,9,2.393617021276596,0
Sci-Fi,Space,Super Power,9,2.393617021276596,0
Sci-Fi,Space,School,7,1.8617021276595744,0
Sci-Fi,Space,Supernatural,7,1.8617021276595744,0
Sci-Fi,Space,Mystery,6,1.5957446808510638,0
Sci-Fi,Space,Harem,6,1.5957446808510638,0
Sci-Fi,Space,Psychological,6,1.5957446808510638,0
Sci-Fi,Space,Slice of Life,5,20.0,1
Sci-Fi,Space,Magic,4,16.0,1
Sci-Fi,Space,Hentai,3,12.0,1
Sci-Fi,Space,Police,3,12.0,1
Sci-Fi,Space,Historical,2,8.0,1
Sci-Fi,Space,Sports,2,8.0,1
Sci-Fi,Space,Martial Arts,2,8.0,1
Sci-Fi,Space,Dementia,2,8.0,1
Sci-Fi,Space,Shoujo,1,4.0,1
Sci-Fi,Space,Demons,1,4.0,1
Sci-Fi,Space,Others,25,6.648936170212766,0
Sci-Fi,Space,T,376,16.58579620644023,0
Sci-Fi,Military,Action,195,66.3265306122449,0
Sci-Fi,Military,Mecha,171,58.16326530612245,0
Sci-Fi,Military,Space,133,45.23809523809524,0
Sci-Fi,Military,Drama,129,43.87755102040816,0
Sci-Fi,Military,Adventure,54,18.367346938775512,0
Sci-Fi,Military,Romance,48,16.3265306122449,0
Sci-Fi,Military,Comedy,30,10.204081632653061,0
Sci-Fi,Military,Shounen,25,8.503401360544217,0
Sci-Fi,Military,Police,15,5.1020408163265305,0
Sci-Fi,Military,Ecchi,14,4.761904761904762,0
Sci-Fi,Military,Fantasy,13,4.421768707482993,0
Sci-Fi,Military,Music,12,4.081632653061225,0
Sci-Fi,Military,School,9,3.061224489795918,0
Sci-Fi,Military,Psychological,9,3.061224489795918,0
Sci-Fi,Military,Supernatural,8,2.7210884353741496,0
Sci-Fi,Military,Magic,8,2.7210884353741496,0
Sci-Fi,Military,Slice of Life,7,2.380952380952381,0
Sci-Fi,Military,Seinen,7,2.380952380952381,0
Sci-Fi,Military,Mystery,6,2.0408163265306123,0
Sci-Fi,Military,Super Power,6,2.0408163265306123,0
Sci-Fi,Military,Historical,5,1.7006802721088434,0
Sci-Fi,Military,Parody,5,22.727272727272727,1
Sci-Fi,Military,Horror,5,22.727272727272727,1
Sci-Fi,Military,Game,4,18.181818181818183,1
Sci-Fi,Military,Hentai,2,9.090909090909092,1
Sci-Fi,Military,Kids,1,4.545454545454546,1
Sci-Fi,Military,Shoujo,1,4.545454545454546,1
Sci-Fi,Military,Demons,1,4.545454545454546,1
Sci-Fi,Military,Harem,1,4.545454545454546,1
Sci-Fi,Military,Martial Arts,1,4.545454545454546,1
Sci-Fi,Military,Dementia,1,4.545454545454546,1
Sci-Fi,Military,Others,22,7.482993197278912,0
Sci-Fi,Military,T,294,12.968681076312308,0
Sci-Fi,Romance,Comedy,123,46.59090909090909,0
Sci-Fi,Romance,Action,106,40.15151515151515,0
Sci-Fi,Romance,Drama,105,39.77272727272727,0
Sci-Fi,Romance,Mecha,71,26.893939393939394,0
Sci-Fi,Romance,Adventure,66,25.0,0
Sci-Fi,Romance,Military,48,18.181818181818183,0
Sci-Fi,Romance,Ecchi,47,17.803030303030305,0
Sci-Fi,Romance,Space,44,16.666666666666668,0
Sci-Fi,Romance,School,41,15.530303030303031,0
Sci-Fi,Romance,Harem,39,14.772727272727273,0
Sci-Fi,Romance,Shounen,35,13.257575757575758,0
Sci-Fi,Romance,Fantasy,33,12.5,0
Sci-Fi,Romance,Music,18,6.818181818181818,0
Sci-Fi,Romance,Supernatural,17,6.4393939393939394,0
Sci-Fi,Romance,Magic,17,6.4393939393939394,0
Sci-Fi,Romance,Shoujo,16,6.0606060606060606,0
Sci-Fi,Romance,Mystery,13,4.924242424242424,0
Sci-Fi,Romance,Super Power,9,3.409090909090909,0
Sci-Fi,Romance,Horror,9,3.409090909090909,0
Sci-Fi,Romance,Slice of Life,8,3.0303030303030303,0
Sci-Fi,Romance,Seinen,8,3.0303030303030303,0
Sci-Fi,Romance,Police,6,2.272727272727273,0
Sci-Fi,Romance,Historical,5,1.893939393939394,0
Sci-Fi,Romance,Parody,4,16.0,1
Sci-Fi,Romance,Martial Arts,4,16.0,1
Sci-Fi,Romance,Psychological,4,16.0,1
Sci-Fi,Romance,Hentai,3,12.0,1
Sci-Fi,Romance,Game,3,12.0,1
Sci-Fi,Romance,Samurai,2,8.0,1
Sci-Fi,Romance,Vampire,2,8.0,1
Sci-Fi,Romance,Sports,1,4.0,1
Sci-Fi,Romance,Demons,1,4.0,1
Sci-Fi,Romance,Dementia,1,4.0,1
Sci-Fi,Romance,Others,25,9.469696969696969,0
Sci-Fi,Romance,T,264,11.64534627260697,0
Sci-Fi,Fantasy,Adventure,131,50.0,0
Sci-Fi,Fantasy,Action,124,47.32824427480916,0
Sci-Fi,Fantasy,Comedy,81,30.916030534351144,0
Sci-Fi,Fantasy,Shounen,78,29.770992366412212,0
Sci-Fi,Fantasy,Drama,49,18.702290076335878,0
Sci-Fi,Fantasy,Magic,35,13.358778625954198,0
Sci-Fi,Fantasy,Romance,33,12.595419847328245,0
Sci-Fi,Fantasy,Mecha,33,12.595419847328245,0
Sci-Fi,Fantasy,Kids,30,11.450381679389313,0
Sci-Fi,Fantasy,Supernatural,26,9.923664122137405,0
Sci-Fi,Fantasy,Game,22,8.396946564885496,0
Sci-Fi,Fantasy,Mystery,18,6.870229007633588,0
Sci-Fi,Fantasy,Super Power,17,6.488549618320611,0
Sci-Fi,Fantasy,School,13,4.961832061068702,0
Sci-Fi,Fantasy,Military,13,4.961832061068702,0
Sci-Fi,Fantasy,Space,13,4.961832061068702,0
Sci-Fi,Fantasy,Horror,13,4.961832061068702,0
Sci-Fi,Fantasy,Demons,13,4.961832061068702,0
Sci-Fi,Fantasy,Shoujo,11,4.198473282442748,0
Sci-Fi,Fantasy,Slice of Life,10,3.816793893129771,0
Sci-Fi,Fantasy,Music,9,3.435114503816794,0
Sci-Fi,Fantasy,Historical,7,2.6717557251908395,0
Sci-Fi,Fantasy,Ecchi,6,2.2900763358778624,0
Sci-Fi,Fantasy,Hentai,5,14.705882352941176,1
Sci-Fi,Fantasy,Harem,5,14.705882352941176,1
Sci-Fi,Fantasy,Dementia,5,14.705882352941176,1
Sci-Fi,Fantasy,Psychological,5,14.705882352941176,1
Sci-Fi,Fantasy,Parody,4,11.764705882352942,1
Sci-Fi,Fantasy,Martial Arts,4,11.764705882352942,1
Sci-Fi,Fantasy,Seinen,2,5.882352941176471,1
Sci-Fi,Fantasy,Vampire,2,5.882352941176471,1
Sci-Fi,Fantasy,Sports,1,2.9411764705882355,1
Sci-Fi,Fantasy,Samurai,1,2.9411764705882355,1
Sci-Fi,Fantasy,Others,34,12.977099236641221,0
Sci-Fi,Fantasy,T,262,11.557123952359946,0
Sci-Fi,Super Power,Action,122,85.31468531468532,0
Sci-Fi,Super Power,Comedy,48,33.56643356643357,0
Sci-Fi,Super Power,Adventure,39,27.272727272727273,0
Sci-Fi,Super Power,Shounen,38,26.573426573426573,0
Sci-Fi,Super Power,Mecha,36,25.174825174825173,0
Sci-Fi,Super Power,Supernatural,21,14.685314685314685,0
Sci-Fi,Super Power,Fantasy,17,11.888111888111888,0
Sci-Fi,Super Power,Magic,16,11.188811188811188,0
Sci-Fi,Super Power,Drama,15,10.48951048951049,0
Sci-Fi,Super Power,School,15,10.48951048951049,0
Sci-Fi,Super Power,Parody,10,6.993006993006993,0
Sci-Fi,Super Power,Romance,9,6.293706293706293,0
Sci-Fi,Super Power,Mystery,9,6.293706293706293,0
Sci-Fi,Super Power,Space,9,6.293706293706293,0
Sci-Fi,Super Power,Martial Arts,9,6.293706293706293,0
Sci-Fi,Super Power,Seinen,7,4.895104895104895,0
Sci-Fi,Super Power,Kids,6,4.195804195804196,0
Sci-Fi,Super Power,Ecchi,6,4.195804195804196,0
Sci-Fi,Super Power,Military,6,4.195804195804196,0
Sci-Fi,Super Power,Demons,6,4.195804195804196,0
Sci-Fi,Super Power,Slice of Life,3,2.097902097902098,0
